	id	age	gender	engagement	mem.edu	zip	channel	harm	fair	in.group	authority	purity	account.age	region	public.sector	sustainability	localism	main.focal.value	support.of.focal.value
1388	5422	53	female	Highly Engaged	4	98632.0	Branch	4.25	3.0	1.75	0.5	1.0	12.488	W WA Non Metro	no	5.16666666666667	4.25	Animal rights	21.0614634453976
1389	5424	46	female	Not Engaged	4	98502.0	Branch	4.0	3.5	2.0	2.25	2.25	1.142	Thurston	yes	3.5	3.75	Animal rights	4.40092148115167
1390	5427	42	male	Highly Engaged	3	98367.0	Branch	4.75	4.5	2.75	2.0	0.5	12.745	W WA Non Metro	yes	4.66666666666667	6.0	Hunger/Poverty	14.8376205998138
1391	5429	66	female	Engaged	3	98466.0	Branch	4.5	4.25	2.0	2.5	3.5	5.521	W WA Metro	yes	4.83333333333333	5.0	Environment	22.9689024229722
1392	5431	58	male	Engaged	6	98512.0	Branch	4.0	3.75	3.25	2.75	2.25	30.249	Thurston	yes	4.16666666666667	4.25	Environment	14.8376205998138
1393	5435	62	female	Not Engaged	1	99109.0	Loan	3.5	4.0	4.5	3.75	4.0	3.288	E WA Non Metro	no	4.0	4.5	Education	34.6193719662181
1394	5447	39	female	Engaged	6	98020.0	Branch	4.5	3.25	1.75	2.75	1.5	5.304	W WA Metro	yes	5.0	5.0	Education	0.0
1395	5449	56	female	Not Engaged	3	98506.0	Branch	4.75	4.0	4.25	4.25	3.75	2.405	Thurston	yes	4.83333333333333	4.75	Health (i.e. cancer research)	24.4235818042136
1396	5450	22	female	Not Engaged	4	98012.0	Branch	4.5	4.25	1.5	1.25	1.75	10.279	W WA Metro	yes	4.5	5.0	Education	44.866244820017
1397	5451	22	male	Engaged	4	98107.0	Branch	3.5	3.0	3.75	2.75	3.75	6.923	W WA Metro	no	3.33333333333333	3.0	Human/Civil rights	0.0
1398	5462	72	female	Highly Engaged	3	98506.0	Branch	5.0	4.5	4.5	4.25	3.5	38.512	Thurston	yes	5.5	5.5	Health (i.e. cancer research)	4.40092148115167
1399	5464	61	male	Not Engaged	4	98531.0	Branch	3.75	4.75	3.5	4.25	4.0	5.34	W WA Non Metro	no	4.33333333333333	4.75	Animal rights	14.8376205998138
1400	5468	27	female	Highly Engaged	4	98531.0	Branch	4.75	4.5	2.5	3.25	4.5	23.647	W WA Non Metro	no	5.0	4.0	Human/Civil rights	0.0
1401	5472	37	male	Highly Engaged	6	99026.0	Branch	4.0	4.75	3.25	3.0	3.25	13.847	E WA Non Metro	no	3.16666666666667	4.5	Hunger/Poverty	28.6801365739818
1402	5475	59	male	Not Engaged	3	98030.0	Branch	4.75	5.0	3.5	4.5	3.0	25.288	W WA Metro	yes	4.66666666666667	4.5	Law enforcement	18.0553722472463
1403	5479	54	female	Engaged	5	98012.0	Branch	4.25	4.0	4.5	4.5	4.0	9.159	W WA Metro	yes	3.83333333333333	4.75	Education	28.7399856722228
1404	5485	28	male	Engaged	6	98403.0	Branch	4.25	3.0	2.75	1.5	3.25	2.014	W WA Metro	yes	5.16666666666667	6.0	Animal rights	14.8376205998138
1405	5489	56	female	Highly Engaged	6	98503.0	Branch	4.5	3.75	2.75	2.5	1.5	6.811	Thurston	yes	4.5	4.75	Animal rights	15.350229294388
1406	5493	68	male	Engaged	4	98576.0	Branch	3.25	2.75	4.25	4.0	4.25	45.197	Thurston	yes	1.5	3.25	Law enforcement	9.12638644880421
1407	5494	56	male	Engaged	3	98012.0	Branch	3.75	4.25	3.0	2.75	3.0	4.849	W WA Metro	no	3.5	3.75	Specify	28.6801365739818
1408	5503	58	female	Highly Engaged	3	98512.0	Branch	4.75	4.0	4.75	3.5	4.25	8.896	Thurston	no	4.83333333333333	5.0	Homelessness	55.3791836229746
1409	5504	73	female	Engaged	5	98115.0	Branch	4.75	4.5	4.0	3.75	5.0	42.978	W WA Metro	yes	5.66666666666667	5.0	Human/Civil rights	32.5951757635879
1410	5505	49	male	Highly Engaged	5	99207.0	Branch	4.25	4.0	3.5	2.5	2.25	30.784	E WA Metro	yes	5.0	5.75	Arts & culture	52.5447670468422
1411	5509	59	female	Highly Engaged	3		Branch	4.25	4.25	2.25	2.75	2.0	7.542	Thurston	yes	4.66666666666667	5.75	Human/Civil rights	22.456293728398
1412	5511	31	female	Engaged	5	98512.0	Branch	5.0	3.25	1.25	1.5	0.75	0.901	Thurston	yes	5.33333333333333	6.0	Human/Civil rights	74.5914181679901
1413	5512	38	other	Engaged	4	98501.0	Branch	2.5	2.75	2.5	2.0	2.0	10.263	Thurston	no	3.5	4.0	Environment	15.350229294388
1414	5514	32	male	Engaged	4		Branch	3.5	3.25	1.5	2.5	3.0	7.978	W WA Metro	no	6.0	5.0	Environment	14.8376205998138
1415	5517	65	female	Engaged	6	98116.0	Branch	3.75	4.0	3.75	2.75	3.0	31.173	W WA Metro	yes	5.0	5.0	Hunger/Poverty	9.12638644880421
1416	5520	26	female	Not Engaged	3	98665.0	Loan	4.5	4.5	3.75	3.25	4.5	0.425	W WA Metro	no	4.0	6.0	Hunger/Poverty	4.72546496765254
1417	5530	56	male	Highly Engaged	4		Branch	4.75	4.25	5.0	4.25	4.5	7.616	Thurston	no	3.33333333333333	4.5	Education	15.350229294388
1418	5531	64	female	Engaged	4		Branch	4.25	4.0	3.75	2.75	3.0	28.312	W WA Non Metro	yes	5.66666666666667	5.75	Education	10.1121556321612
1419	5536	75	female	Highly Engaged	8	98502.0	Branch	4.5	5.0	2.25	0.75	3.25	25.148	Thurston	yes	5.16666666666667	5.75	Human/Civil rights	77.8489838128345
1420	5539	54	female	Highly Engaged	3		Branch	3.75	4.5	4.25	4.25	4.25	11.227	W WA Metro	no	4.33333333333333	3.75	Education	0.0
1421	5546	58	male	Highly Engaged	6	98374.0	Branch	4.0	4.0	2.5	2.75	2.25	28.123	W WA Metro	no	3.5	3.25	Education	9.12638644880421
1422	5553	65	male	Engaged	4	98580.0	Branch	3.75	2.75	4.5	4.5	4.0	18.071	W WA Metro	yes	2.33333333333333	3.0	Law enforcement	9.12638644880421
1423	5554	45	female	Highly Engaged	6	98445.0	Branch	4.0	4.25	4.25	3.5	3.5	24.778	W WA Metro	yes	5.16666666666667	5.0	Animal rights	0.0
1424	5556	45	female	Highly Engaged	6	98502.0	Branch	3.75	2.5	2.0	2.0	0.75	12.455	Thurston	yes	4.33333333333333	4.5	Education	24.1749639545511
1425	5558	41	female	Engaged	5	98036.0	Branch	5.0	4.0	3.0	2.25	4.5	16.493	W WA Metro	yes	5.16666666666667	4.75	Environment	14.8376205998138
1426	5559	57	female	Highly Engaged	4		Branch	3.75	4.0	4.25	3.75	4.25	5.055	E WA Non Metro	yes	3.33333333333333	4.0	Health (i.e. cancer research)	9.12638644880421
1427	5562	64	female	Highly Engaged	6	98011.0	Branch	4.25	3.25	3.25	2.5	2.5	37.589	W WA Metro	yes	5.66666666666667	5.0	Environment	37.5647203323858
1428	5563	63	female	Highly Engaged	4	98512.0	Branch	4.5	4.5	4.0	3.0	4.0	31.937	Thurston	yes	2.66666666666667	4.75	Animal rights	9.12638644880421
1429	5569	68	female	Highly Engaged	3	98503.0	Branch	4.75	4.0	3.5	4.0	3.75	35.778	Thurston	no	3.33333333333333	4.0	Hunger/Poverty	16.8049086756294
1430	5571	53	female	Engaged	4	98116.0	Branch	3.75	3.75	0.5	2.5	2.0	19.764	W WA Metro	yes	5.33333333333333	4.75	Hunger/Poverty	23.0287515212132
1431	5572	44	male	Engaged	3	98512.0	Branch	4.0	4.25	3.75	2.5	2.25	5.685	Thurston	yes	3.83333333333333	5.0	Hunger/Poverty	22.516142826639
1432	5573	45	male	Highly Engaged	4	98290.0	Branch	3.75	3.75	3.5	1.75	2.0	25.077	W WA Metro	yes	5.16666666666667	5.0	Health (i.e. cancer research)	0.0
1433	5574	38	female	Engaged	4	98501.0	Branch	4.0	4.0	4.0	3.25	3.75	6.197	Thurston	yes	5.5	5.5	Homelessness	31.8534861813763
1434	5580	44	female	Highly Engaged	6	98117.0	Branch	4.5	4.75	1.5	2.25	1.5	12.775	W WA Metro	yes	5.66666666666667	5.75	Human/Civil rights	23.9546716063292
1435	5580	44	female	Highly Engaged	6	98117.0	Branch	4.5	4.75	1.5	2.25	1.5	12.775	W WA Metro	yes	5.66666666666667	5.75	Human/Civil rights	23.9546716063292
1436	5580	44	female	Highly Engaged	6	98117.0	Branch	4.5	4.75	1.5	2.25	1.5	12.775	W WA Metro	yes	5.66666666666667	5.75	Human/Civil rights	23.9546716063292
1437	5580	44	female	Highly Engaged	6	98117.0	Branch	4.5	4.75	1.5	2.25	1.5	12.775	W WA Metro	yes	5.66666666666667	5.75	Human/Civil rights	23.9546716063292
1438	5580	44	female	Highly Engaged	6	98117.0	Branch	4.5	4.75	1.5	2.25	1.5	12.775	W WA Metro	yes	5.66666666666667	5.75	Human/Civil rights	23.9546716063292
1439	5580	44	female	Highly Engaged	6	98117.0	Branch	4.5	4.75	1.5	2.25	1.5	12.775	W WA Metro	yes	5.66666666666667	5.75	Human/Civil rights	23.9546716063292
1440	5588	35	male	Highly Engaged	4	98922.0	Branch	3.75	4.25	3.25	3.5	3.5	35.907	E WA Non Metro	yes	3.33333333333333	4.75	Law enforcement	14.8376205998138
1441	5592	70	female	Not Engaged	3	98531.0	Branch	4.25	3.75	4.0	3.75	4.25	2.838	W WA Non Metro	no	4.0	4.0	Domestic abuse	4.40092148115167
1442	5601	65	male	Not Engaged	4		Branch	3.5	3.0	3.0	2.75	3.0	15.277	W WA Metro	yes	3.5	5.0	Health (i.e. cancer research)	10.1121556321612
1443	5605	56	female	Highly Engaged	3	98584.0	Branch	4.0	4.5	0.75	1.25	1.25	12.222	W WA Non Metro	yes	5.83333333333333	6.0	Human/Civil rights	33.3325325018267
1444	5607	56	male	Not Engaged	4	99126.0	Loan	3.5	3.0	3.25	4.25	3.25	2.085	E WA Non Metro	no	4.5	5.0	Education	4.40092148115167
1445	5610	66	female	Engaged	3	98503.0	Branch	3.75	4.0	3.0	3.5	2.75	46.616	Thurston	yes	4.66666666666667	4.75	Animal rights	35.1554538662588
1446	5619	71	male	Engaged	6	98684.0	Branch	4.75	4.25	3.5	3.5	4.0	19.934	W WA Metro	yes	3.5	3.75	Human/Civil rights	0.0
1447	5621	33	female	Highly Engaged	3	98513.0	Branch	5.0	4.5	3.25	3.5	2.0	15.4	Thurston	no	5.33333333333333	5.0	Hunger/Poverty	48.3811100075735
1448	5629	71	male	Highly Engaged	4	98112.0	Branch	4.75	4.25	4.0	3.5	2.5	31.112	W WA Metro	no	5.16666666666667	5.5	Domestic abuse	43.4714145370166
1449	5659	57	female	Highly Engaged	6		Branch	4.5	4.25	2.75	2.0	0.75	20.332	Thurston	yes	5.33333333333333	5.5	Homelessness	29.8861981055606
1450	5669	35	male	Engaged	7	98102.0	Branch	4.5	4.0	3.25	2.75	3.0	7.288	W WA Metro	yes	5.66666666666667	4.75	Homelessness	30.1348159552232
1451	5670	29	female	Engaged	4	98501.0	Other	5.0	3.75	2.5	2.0	4.0	1.132	Thurston	yes	6.0	6.0	Specify	62.7405572088467
1452	5676	41	male	Engaged	2	99022.0	Branch	4.5	4.75	4.25	3.0	3.0	1.956	E WA Metro	yes	4.33333333333333	5.0	Education	56.0596322343987
1453	5706	18	female	Engaged	3	98513.0	Branch	4.25	3.75	4.25	2.5	1.75	0.203	Thurston	no	4.66666666666667	5.0	Hunger/Poverty	24.2792150928301
1454	5709	36	female	Not Engaged	6	98117.0	Loan	4.0	3.5	1.25	2.0	2.0	1.162	W WA Metro	no	4.66666666666667	6.0	Hunger/Poverty	29.8861981055606
1455	5723	50	male	Engaged	5	98503.0	Branch	4.75	4.75	4.5	4.5	4.5	7.285	Thurston	yes	4.0	4.5	Hunger/Poverty	10.1121556321612
1456	5726	46	female	Highly Engaged	4	99205.0	Branch	4.0	3.5	2.25	2.5	2.0	5.647	E WA Metro	yes	4.66666666666667	3.0	Animal rights	9.12638644880421
1457	5734	62	male	Engaged	3	98816.0	Branch	4.25	4.5	4.25	4.75	2.25	29.468	E WA Non Metro	yes	4.16666666666667	4.5	Homelessness	10.9493078132363
1458	5761	44	female	Not Engaged	3	98374.0	Loan	5.0	4.75	3.75	5.0	3.5	6.888	W WA Metro	no	3.5	5.0	Domestic abuse	9.12638644880421
1459	5762	65	female	Engaged	4	98665.0	Branch	2.25	3.25	1.75	1.25	0.25	22.923	W WA Metro	no	2.5	3.0	Specify	4.40092148115167
1460	5768	68	female	Highly Engaged	5	98466.0	Branch	3.0	4.25	2.5	3.25	3.5	7.2	W WA Metro	no	4.16666666666667	3.75	Human/Civil rights	25.6296433357925
1461	5771	41	male	Not Engaged	8	98532.0	Branch	2.5	3.75	4.0	4.25	4.5	2.419	W WA Non Metro	no	3.5	4.0	Health (i.e. cancer research)	31.3372517342106
1462	5778	61	female	Not Engaged	4	98366.0	Branch	3.25	3.75	3.25	2.25	2.75	21.893	W WA Non Metro	yes	3.16666666666667	5.0	Domestic abuse	9.12638644880421
1463	5783	57	male	Engaged	3	98168.0	Branch	4.5	3.75	2.75	1.75	2.0	20.225	W WA Metro	no	4.83333333333333	5.5	Human/Civil rights	33.9900060465884
1464	5789	40	female	Not Engaged	3	98168.0	Loan	3.25	3.25	3.0	3.25	3.5	0.085	W WA Metro	no	4.33333333333333	4.25	Specify	18.3032865535607
1465	5835	64	female	Engaged	4	98568.0	Branch	4.25	3.5	4.5	3.75	2.5	22.304	W WA Non Metro	yes	4.66666666666667	4.75	Education	14.8376205998138
1466	5847	61	other	Engaged	4	98503.0	Branch	4.75	4.75	4.75	4.75	4.75	20.447	Thurston	no	6.0	5.25	Health (i.e. cancer research)	12.0794437079769
1467	5851	28	female	Engaged	3	98589.0	Other	5.0	4.75	3.5	3.25	2.75	0.644	Thurston	no	2.0	3.25	Law enforcement	40.4653233388654
1468	5852	21	female	Engaged	3		Branch	4.0	4.0	3.25	3.0	3.25	21.222	W WA Metro	no	4.0	4.0	Health (i.e. cancer research)	25.6296433357925
1469	5854	30	male	Not Engaged	6	98052.0	Branch	3.75	3.5	1.0	0.5	0.25	29.151	W WA Metro	no	3.0	4.75	Arts & culture	0.0
1470	5866	71	female	Highly Engaged	3	98937.0	Branch	3.5	2.5	3.75	3.0	3.5	8.918	E WA Non Metro	yes	3.16666666666667	4.5	Health (i.e. cancer research)	4.40092148115167
1471	5868	23	male	Not Engaged	3	98532.0	Branch	3.0	3.5	1.5	2.75	1.0	5.57	W WA Non Metro	no	3.0	4.0	Human/Civil rights	33.3325325018267
1472	5875	25	female	Engaged	4	98512.0	Branch	4.25	3.25	2.75	3.0	2.25	1.929	Thurston	yes	4.5	4.25	Arts & culture	29.8861981055606
1473	5888	68	female	Engaged	7	98444.0	Branch	3.75	4.25	2.5	2.0	2.75	12.726	W WA Metro	yes	5.66666666666667	6.0	Hunger/Poverty	10.6247643267355
1474	5895	56	male	Engaged	6	99224.0	Branch	4.75	3.75	3.25	2.75	3.75	26.359	E WA Metro	yes	3.83333333333333	3.75	Health (i.e. cancer research)	17.9511211089673
1475	5896	27	female	Highly Engaged	4	98503.0	Branch	4.5	4.0	4.25	3.25	3.0	0.23	Thurston	yes	4.66666666666667	4.5	Hunger/Poverty	29.8861981055606
1476	5899	39	male	Engaged	4	98512.0	Branch	3.5	4.0	3.25	2.75	3.0	13.195	Thurston	yes	4.16666666666667	5.75	Environment	73.9339446232284
1477	5900	44	male	Highly Engaged	6	99004.0	Branch	3.5	3.25	3.0	3.25	3.5	16.129	E WA Metro	yes	2.33333333333333	3.25	Human/Civil rights	0.0
1478	5901	52	female	Engaged	4	98501.0	Other	3.25	3.0	3.5	3.25	2.75	1.888	Thurston	no	3.83333333333333	4.75	Health (i.e. cancer research)	14.8376205998138
1479	5905	47	female	Highly Engaged	4	98936.0	Branch	4.0	3.5	3.5	3.5	2.0	16.553	E WA Non Metro	yes	4.16666666666667	4.0	Human/Civil rights	4.40092148115167
1480	5910	78	male	Not Engaged	5	98503.0	Branch	3.5	3.25	3.5	4.0	4.75	5.647	Thurston	yes	3.16666666666667	5.25	Human/Civil rights	14.8376205998138
1481	5914	36	female	Not Engaged	4	98512.0	Branch	4.5	4.0	3.0	3.75	3.0	13.742	Thurston	yes	4.0	5.0	Law enforcement	20.0026252222329
1482	5915	45	female	Not Engaged	4	98512.0	Branch	2.75	3.75	3.25	4.0	3.5	2.244	Thurston	no	3.16666666666667	4.5	Law enforcement	0.0
1483	5918	72	male	Not Engaged	6	99338.0	Branch	4.75	4.75	3.25	3.5	4.0	1.438	E WA Non Metro	yes	3.83333333333333	5.25	Animal rights	23.6623552599768
1484	5919	44	male	Not Engaged	4	98513.0	Loan	4.5	4.25	4.0	2.5	2.75	0.488	Thurston	no	2.83333333333333	5.0	Animal rights	44.4185411641419
1485	5928	63	male	Engaged	6	98498.0	Branch	4.25	4.75	3.75	3.25	2.75	17.052	W WA Metro	yes	5.0	5.0	Law enforcement	24.1749639545511
1486	5931	83	female	Highly Engaged	3	98501.0	Branch	3.75	4.75	4.75	4.25	4.0	36.967	Thurston	no	4.33333333333333	3.75	Health (i.e. cancer research)	26.6117867665581
1487	5936	56	female	Not Engaged	3	98661.0	Branch	3.5	3.0	3.0	3.0	1.75	4.893	W WA Metro	no	3.66666666666667	4.75	Health (i.e. cancer research)	4.40092148115167
1488	5937	67	female	Highly Engaged	4	98126.0	Branch	4.25	3.0	1.25	0.25	0.0	28.523	W WA Metro	no	5.33333333333333	4.75	Health (i.e. cancer research)	28.2787718955788
1489	5943	53	other	Not Engaged	3	98584.0	Branch	4.5	4.0	3.25	3.25	3.25	5.532	W WA Non Metro	yes	5.83333333333333	5.5	Health (i.e. cancer research)	21.0614634453976
1490	5948	63	other	Engaged	8	98274.0	Branch	5.0	5.0	2.5	1.5	1.5	7.233	W WA Non Metro	yes	4.16666666666667	6.0	Human/Civil rights	54.7461919507534
1491	5949	48	male	Highly Engaged	4	98390.0	Branch	1.75	3.5	3.5	3.0	2.0	11.704	W WA Metro	no	2.0	2.5	Specify	0.0
1492	5952	37	female	Not Engaged	4		Other	5.0	3.0	2.25	2.75	4.0	0.342	Thurston	no	6.0	6.0	Animal rights	33.3325325018267
1493	5957	59	female	Engaged	4	98507.0	Branch	1.75	2.0	3.5	4.25	3.5	25.384	Thurston	yes	3.33333333333333	4.25	Specify	23.9546716063292
1494	5960	56	male	Not Engaged	5	98105.0	Branch	3.0	4.5	2.75	3.0	2.5	7.304	W WA Metro	yes	6.0	5.0	Education	14.8376205998138
1495	5964	24	female	Engaged	4	98663.0	Branch	4.75	3.5	0.5	0.25	0.75	3.567	W WA Metro	no	5.16666666666667	5.5	Human/Civil rights	33.3325325018267
1496	5965	77	male	Highly Engaged	4	98501.0	Branch	4.25	3.75	4.0	4.75	4.25	42.874	Thurston	yes	3.83333333333333	4.25	Education	16.335998477745
1497	5968	75	female	Not Engaged	5	98516.0	Branch	3.5	4.25	3.25	3.0	2.5	5.666	Thurston	no	4.83333333333333	6.0	Homelessness	47.1275188221691
1498	5970	71	male	Highly Engaged	7	99163.0	Branch	3.0	4.0	3.75	3.0	3.25	30.945	E WA Non Metro	yes	2.83333333333333	5.25	Health (i.e. cancer research)	57.2620680133862
1499	5974	44	female	Highly Engaged	6	98506.0	Branch	3.5	4.0	3.0	2.0	1.75	15.597	Thurston	yes	5.33333333333333	5.0	Environment	30.6474246497974
1500	5977	54	male	Engaged	3	98531.0	Branch	4.0	4.0	4.25	4.0	4.0	14.345	W WA Non Metro	no	3.66666666666667	3.25	Education	4.40092148115167
1501	5983	34	female	Highly Engaged	4	98532.0	Branch	4.25	4.0	4.25	3.75	2.5	5.792	W WA Non Metro	no	4.5	6.0	Education	73.9339446232284
1502	5986	55	female	Highly Engaged	5	98374.0	Branch	4.0	4.0	4.5	3.5	2.75	20.022	W WA Metro	yes	5.33333333333333	4.25	Specify	36.358658800807
1503	5995	56	female	Highly Engaged	6	99163.0	Branch	4.75	4.75	2.75	1.75	2.5	14.537	E WA Non Metro	yes	5.66666666666667	6.0	Environment	40.2138488921721
1504	5997	83	female	Highly Engaged	2		Branch	4.5	4.25	3.5	3.25	2.25	0.427	Thurston	no	4.0	4.0	Education	21.0614634453976
1505	6010	60	female	Highly Engaged	6		Branch	3.25	4.0	3.25	1.25	2.0	38.033	Thurston	yes	4.5	6.0	Human/Civil rights	35.5938065039788
1506	6016	58	male	Not Engaged	6	98039.0	Branch	4.25	5.0	3.75	3.25	4.25	13.397	W WA Metro	yes	5.5	5.0	Law enforcement	26.3713329180041
1507	6023	47	male	Highly Engaged	3	98252.0	Loan	1.75	1.0	2.25	3.25	0.5	7.241	W WA Metro	yes	3.33333333333333	4.5	Specify	42.1572671619897
1508	6024	48	female	Not Engaged	3	98270.0	Loan	4.75	3.0	5.0	4.25	3.75	1.959	W WA Metro	no	3.83333333333333	5.25	Domestic abuse	31.8534861813763
1509	6027	29	other	Engaged	4	98513.0	Branch	2.5	3.5	2.5	2.75	1.75	1.54	Thurston	no	2.0	1.0	Health (i.e. cancer research)	4.40092148115167
1510	6039	60	female	Highly Engaged	8	98502.0	Branch	3.25	4.5	2.5	3.5	3.25	34.414	Thurston	yes	4.66666666666667	5.0	Arts & culture	40.4579284933175
1511	6040	55	male	Highly Engaged	5	98406.0	Branch	4.75	5.0	3.5	3.25	3.0	16.178	W WA Metro	yes	4.66666666666667	5.0	Specify	50.2410193313227
1512	6041	38	female	Engaged	4	98532.0	Branch	3.25	3.0	3.0	1.25	1.25	8.699	W WA Non Metro	yes	4.5	4.0	Environment	14.8376205998138
1513	6048	55	female	Not Engaged	3	98591.0	Branch	4.25	4.5	0.75	3.25	0.75	22.008	W WA Non Metro	yes	4.16666666666667	4.5	Health (i.e. cancer research)	49.8357893888149
1514	6049	67	other	Highly Engaged	6	98499.0	Branch	5.0	5.0	2.75	2.75	4.75	1.436	W WA Metro	yes	4.5	5.0	Hunger/Poverty	21.0614634453976
1515	6050	59	female	Highly Engaged	4	98028.0	Branch	3.75	3.0	2.5	3.0	3.5	21.94	W WA Metro	yes	4.0	4.5	Human/Civil rights	4.40092148115167
1516	6051	71	female	Highly Engaged	6		Branch	4.25	4.0	3.0	2.25	2.75	7.145	W WA Metro	yes	5.83333333333333	6.0	Human/Civil rights	14.8376205998138
1517	6052	53	male	Not Engaged	8	98375.0	Branch	3.0	3.5	3.0	2.75	2.75	25.26	W WA Metro	yes	3.66666666666667	3.75	Hunger/Poverty	32.8356296121419
1518	6053	35	male	Engaged	4	98107.0	Loan	3.75	3.75	3.0	3.0	2.5	2.345	W WA Metro	yes	3.5	4.0	Health (i.e. cancer research)	82.1256876111703
1519	6054	60	other	Not Engaged	4	99017.0	Branch	2.0	3.25	1.75	2.75	2.0	13.896	E WA Non Metro	no	2.0	3.0	Specify	16.335998477745
1520	6056	26	female	Engaged	4	98531.0	Branch	5.0	4.0	2.25	2.25	2.0	2.378	W WA Non Metro	yes	4.0	5.25	Specify	44.866244820017
1521	6058	41	male	Not Engaged	7	98075.0	Branch	3.75	3.5	3.75	3.5	3.75	15.981	W WA Metro	no	4.5	3.75	Health (i.e. cancer research)	23.2203768696654
1522	6065	54	female	Highly Engaged	4	98037.0	Branch	3.5	3.75	2.75	4.0	3.0	20.742	W WA Metro	yes	5.33333333333333	5.0	Education	9.12638644880421
1523	6071	47	female	Not Engaged	4	98208.0	Loan	5.0	5.0	3.75	5.0	5.0	2.849	W WA Metro	no	5.5	4.0	Health (i.e. cancer research)	9.12638644880421
1524	6076	73	male	Highly Engaged	6	98501.0	Branch	3.5	4.0	2.0	1.25	2.0	46.115	Thurston	yes	5.16666666666667	5.5	Homelessness	42.7297249548049
1525	6077	37	male	Not Engaged	6	98072.0	Branch	4.5	4.25	1.5	2.25	0.5	2.003	W WA Metro	no	4.16666666666667	6.0	Environment	4.40092148115167
1526	6085	55	other	Not Engaged	3	98506.0	Branch	4.0	4.0	3.0	2.75	3.75	3.649	Thurston	yes	5.16666666666667	4.5	Health (i.e. cancer research)	15.350229294388
1527	6087	69	female	Not Engaged	4	98532.0	Branch	4.25	4.25	3.25	4.25	4.5	0.633	W WA Non Metro	yes	4.33333333333333	4.75	Hunger/Poverty	4.40092148115167
1528	6089	58	male	Highly Engaged	6	98501.0	Branch	4.0	3.75	2.25	1.5	2.0	28.156	Thurston	yes	5.0	5.0	Hunger/Poverty	37.5647203323858
1529	6097	53	female	Engaged	2	98503.0	Branch	3.75	3.5	2.5	2.25	2.75	2.997	Thurston	no	3.66666666666667	5.0	Education	16.8049086756294
1530	6100	51	female	Highly Engaged	4	98503.0	Branch	4.75	5.0	3.75	2.75	4.5	23.159	Thurston	yes	4.16666666666667	6.0	Domestic abuse	12.3441380962368
1531	6110	59	female	Not Engaged	4	98501.0	Other	4.25	3.75	3.25	2.25	2.75	0.334	Thurston	yes	5.16666666666667	5.0	Specify	49.0385835523352
1532	6111	60	female	Engaged	4	98501.0	Branch	3.75	4.5	3.25	4.0	2.0	4.605	Thurston	no	4.33333333333333	4.75	Homelessness	14.8376205998138
1533	6112	66	male	Engaged	8	98103.0	Branch	1.5	2.0	2.75	2.75	1.5	7.959	W WA Metro	yes	3.33333333333333	3.5	Law enforcement	16.8049086756294
1534	6116	52	female	Not Engaged	7	98023.0	Loan	4.5	4.25	3.25	2.25	2.0	1.386	W WA Metro	yes	4.5	6.0	Human/Civil rights	22.456293728398
1535	6125	49	male	Not Engaged	3		Branch	3.0	4.0	2.75	2.25	1.5	25.701	W WA Non Metro	yes	3.5	4.75	Environment	20.0026252222329
1536	6128	59	male	Not Engaged	3	98531.0	Branch	5.0	5.0	4.75	4.5	5.0	10.06	W WA Non Metro	no	4.16666666666667	5.75	Homelessness	30.8683415363263
1537	6134	56	male	Highly Engaged	8	98059.0	Branch	2.75	3.5	3.75	4.5	1.75	27.485	W WA Metro	yes	3.83333333333333	4.0	Hunger/Poverty	21.0614634453976
1538	6139	54	male	Engaged	8	98033.0	Branch	4.5	4.5	2.75	2.25	1.75	3.049	W WA Metro	yes	4.83333333333333	5.5	Environment	37.2475716914328
1539	6140	60	male	Not Engaged	6		Branch	3.0	4.0	3.5	3.25	2.5	13.164	Thurston	no	3.5	5.0	Health (i.e. cancer research)	10.1121556321612
1540	6145	47	female	Highly Engaged	6	98295.0	Loan	4.75	4.5	1.75	1.75	2.5	5.216	W WA Non Metro	yes	6.0	6.0	Hunger/Poverty	22.516142826639
1541	6155	46	female	Engaged	4	98204.0	Branch	4.25	3.5	3.25	3.25	3.25	7.008	W WA Metro	yes	4.66666666666667	4.5	Law enforcement	14.8376205998138
1542	6160	71	female	Highly Engaged	3	98155.0	Branch	4.75	5.0	4.0	3.25	4.5	35.778	W WA Metro	yes	5.0	5.0	Homelessness	28.6801365739818
1543	6168	67	female	Highly Engaged	3	98502.0	Branch	4.5	4.25	0.5	2.25	3.25	32.192	Thurston	no	4.5	6.0	Specify	41.419910423751
1544	6174	62	female	Highly Engaged	4	99027.0	Branch	4.75	4.75	4.0	3.5	2.0	20.071	E WA Metro	yes	3.33333333333333	4.75	Hunger/Poverty	14.8376205998138
1545	6176	64	female	Engaged	3	98208.0	Branch	4.75	4.25	4.0	3.0	2.5	26.381	W WA Metro	yes	5.0	4.25	Hunger/Poverty	4.40092148115167
1546	6197	62	female	Highly Engaged	4	98093.0	Branch	5.0	5.0	5.0	5.0	4.25	5.244	W WA Metro	no	4.66666666666667	5.0	Education	24.4235818042136
1547	6206	20	male	Not Engaged	3	99163.0	Branch	1.0	1.0	1.0	1.0	1.0	1.142	E WA Non Metro	no	2.0	2.0	Education	0.0
1548	6208	44	other	Engaged	4	98391.0	Branch	3.75	4.75	3.5	3.75	2.0	22.482	W WA Metro	yes	3.66666666666667	4.0	Health (i.e. cancer research)	4.40092148115167
